ID,Target 
1D_49DC,0
1D_49DE,0
1D_49E3,0
1D_49EA,0
1D_49EC,0
1D_49EF,0
1D_49F4,0
1D_49FB,0
1D_4A00,0
1D_4A02,0
1D_4A05,0
1D_4A06,0
1D_4A07,0
1D_4A0E,0
1D_4A0F,0
1D_4A12,0
1D_4A1A,0
1D_4A1B,0
1D_4A1E,0
1D_4A27,0
1D_4A29,0
1D_4A2A,0
1D_4A2D,0
1D_4A2E,0
1D_4A37,0
1D_4A38,0
1D_4A3A,0
1D_4A3D,0
1D_4A3E,0
1D_4A3F,0
1D_4A42,0
1D_4A49,0
1D_4A4C,0
1D_4A52,0
1D_4A53,0
1D_4A55,0
1D_4A5A,0
1D_4A5B,0
1D_4A5D,0
1D_4A61,0
1D_4A64,0
1D_4A68,0
1D_4A69,0
1D_4A6C,0
1D_4A6D,0
1D_4A6F,0
1D_4A72,0
1D_4A73,0
1D_4A7B,0
1D_4A7D,0
1D_4A7E,0
1D_4A84,0
1D_4A87,0
1D_4A88,0
1D_4A89,0
1D_4A8A,0
1D_4A8D,0
1D_4A91,0
1D_4A92,0
1D_4A93,0
1D_4A99,0
1D_4A9E,0
1D_4AA1,0
1D_4AA8,0
1D_4AAD,0
1D_4AB1,0
1D_4AB4,0
1D_4AB7,0
1D_4ABA,0
1D_4ABE,0
1D_4AC1,0
1D_4AC2,0
1D_4AC3,0
1D_4AC8,0
1D_4ACA,0
1D_4ACB,0
1D_4AD3,0
1D_4AD8,0
1D_4ADF,0
1D_4AE4,0
1D_4AEA,0
1D_4AEB,0
1D_4AED,0
1D_4AEE,0
1D_4AF0,0
1D_4AF2,0
1D_4AF3,0
1D_4AF4,0
1D_4AF6,0
1D_4AF9,0
1D_4AFB,0
1D_4AFD,0
1D_4B01,0
1D_4B0C,0
1D_4B11,0
1D_4B13,0
1D_4B18,0
1D_4B1A,0
1D_4B20,0
1D_4B25,0
1D_4B2F,0
1D_4B3D,0
1D_4B3E,0
1D_4B40,0
1D_4B42,0
1D_4B44,0
1D_4B48,0
1D_4B4E,0
1D_4B4F,0
1D_4B52,0
1D_4B5A,0
1D_4B5B,0
1D_4B5E,0
1D_4B63,0
1D_4B64,0
1D_4B66,0
1D_4B68,0
1D_4B6D,0
1D_4B6E,0
1D_4B6F,0
1D_4B72,0
1D_4B73,0
1D_4B78,0
1D_4B79,0
1D_4B7B,0
1D_4B7C,0
1D_4B82,0
1D_4B83,0
1D_4B85,0
1D_4B87,0
1D_4B8A,0
1D_4B8B,0
1D_4B8E,0
1D_4B95,0
1D_4B96,0
1D_4B9C,0
1D_4B9E,0
1D_4BA0,0
1D_4BA1,0
1D_4BA7,0
1D_4BAA,0
1D_4BAB,0
1D_4BAE,0
1D_4BB0,0
1D_4BB7,0
1D_4BBA,0
1D_4BBE,0
1D_4BBF,0
1D_4BC0,0
1D_4BC2,0
1D_4BC4,0
1D_4BC5,0
1D_4BC8,0
1D_4BCC,0
1D_4BCE,0
1D_4BCF,0
1D_4BD2,0
1D_4BD9,0
1D_4BE0,0
1D_4BE1,0
1D_4BE2,0
1D_4BF1,0
1D_4BF3,0
1D_4BF9,0
1D_4BFA,0
1D_4BFB,0
1D_4BFD,0
1D_4C01,0
1D_4C09,0
1D_4C0A,0
1D_4C0B,0
1D_4C0C,0
1D_4C0D,0
1D_4C0E,0
1D_4C10,0
1D_4C14,0
1D_4C17,0
1D_4C1F,0
1D_4C20,0
1D_4C24,0
1D_4C25,0
1D_4C26,0
1D_4C29,0
1D_4C2A,0
1D_4C2F,0
1D_4C31,0
1D_4C35,0
1D_4C37,0
1D_4C3A,0
1D_4C3B,0
1D_4C3C,0
1D_4C40,0
1D_4C41,0
1D_4C42,0
1D_4C47,0
1D_4C4C,0
1D_4C50,0
1D_4C55,0
1D_4C57,0
1D_4C58,0
1D_4C66,0
1D_4C6B,0
1D_4C6E,0
1D_4C6F,0
1D_4C72,0
1D_4C73,0
1D_4C77,0
1D_4C78,0
1D_4C7C,0
1D_4C7F,0
1D_4C83,0
1D_4C84,0
1D_4C85,0
1D_4C86,0
1D_4C87,0
1D_4C8D,0
1D_4C8E,0
1D_4C8F,0
1D_4C90,0
1D_4C93,0
1D_4C95,0
1D_4C96,0
1D_4C9C,0
1D_4CA2,0
1D_4CA3,0
1D_4CA4,0
1D_4CAA,0
1D_4CAB,0
1D_4CB0,0
1D_4CB5,0
1D_4CB9,0
1D_4CBE,0
1D_4CC1,0
1D_4CC5,0
1D_4CC6,0
1D_4CD4,0
1D_4CD6,0
1D_4CD8,0
1D_4CD9,0
1D_4CDB,0
1D_4CDC,0
1D_4CDE,0
1D_4CE2,0
1D_4CE4,0
1D_4CE6,0
1D_4CEC,0
1D_4CF7,2
1D_4CFA,2
1D_4CFE,2
1D_4D00,2
1D_4D01,2
1D_4D07,2
1D_4D0E,2
1D_4D10,2
1D_4D12,2
1D_4D18,2
1D_4D1A,2
1D_4D1D,2
1D_4D28,2
1D_4D2A,2
1D_4D2C,2
1D_4D2D,2
1D_4D2E,2
1D_4D30,2
1D_4D31,2
1D_4D32,2
1D_4D3C,2
1D_4D3E,2
1D_4D42,2
1D_4D43,2
1D_4D45,2
1D_4D47,2
1D_4D48,2
1D_4D4A,2
1D_4D4B,2
1D_4D4D,2
1D_4D54,2
1D_4D55,2
1D_4D56,2
1D_4D5E,2
1D_4D60,2
1D_4D62,2
1D_4D65,2
1D_4D69,2
1D_4D70,2
1D_4D72,2
1D_4D74,2
1D_4D7B,2
1D_4D7F,2
1D_4D82,2
1D_4D83,2
1D_4D84,2
1D_4D86,2
1D_4D87,2
1D_4D89,2
1D_4D8A,2
1D_4D8C,2
1D_4D8D,2
1D_4D8E,2
1D_4D8F,2
1D_4D90,2
1D_4D95,2
1D_4D99,2
1D_4D9E,2
1D_4D9F,2
1D_4DA1,2
1D_4DA3,2
1D_4DA4,2
1D_4DAE,2
1D_4DAF,2
1D_4DB5,2
1D_4DBB,2
1D_4DBC,2
1D_4DBD,2
1D_4DBE,2
1D_4DBF,2
1D_4DC1,2
1D_4DC5,2
1D_4DC6,2
1D_4DCD,2
1D_4DCE,2
1D_4DCF,2
1D_4DD1,2
1D_4DD4,2
1D_4DD8,2
1D_4DDE,2
1D_4DE7,2
1D_4DE9,2
1D_4DEA,2
1D_4DEC,2
1D_4DED,2
1D_4DEE,2
1D_4DF6,2
1D_4DF8,2
1D_4DFA,2
1D_4DFC,2
1D_4DFD,2
1D_4DFE,2
1D_4E01,2
1D_4E02,2
1D_4E04,2
1D_4E09,2
1D_4E0A,2
1D_4E0B,2
1D_4E0D,2
1D_4E11,2
1D_4E15,2
1D_4E19,2
1D_4E1B,2
1D_4E1C,2
1D_4E1D,2
1D_4E21,2
1D_4E22,2
1D_4E25,2
1D_4E2D,2
1D_4E2E,2
1D_4E31,2
1D_4E32,2
1D_4E34,2
1D_4E36,2
1D_4E39,2
1D_4E3E,2
1D_4E3F,2
1D_4E40,2
1D_4E45,2
1D_4E47,2
1D_4E51,2
1D_4E55,2
1D_4E58,2
1D_4E5A,2
1D_4E5D,2
1D_4E5F,2
1D_4E60,2
1D_4E68,2
1D_4E69,2
1D_4E6C,2
1D_4E71,2
1D_4E73,2
1D_4E78,2
1D_4E79,2
1D_4E7A,2
1D_4E7B,2
1D_4E7E,2
1D_4E7F,2
1D_4E80,2
1D_4E81,2
1D_4E84,2
1D_4E8B,2
1D_4E91,2
1D_4E92,2
1D_4E96,2
1D_4E98,2
1D_4E99,2
1D_4E9C,2
1D_4E9D,2
1D_4E9E,2
1D_4EA0,2
1D_4EA1,2
1D_4EA2,2
1D_4EA7,2
1D_4EAA,2
1D_4EB1,2
1D_4EB3,2
1D_4EB9,2
1D_4EBD,2
1D_4EC5,2
1D_4EC6,2
1D_4EC7,2
1D_4ED4,2
1D_4ED7,2
1D_4ED8,2
1D_4EDB,2
1D_4EDC,2
1D_4EE3,2
1D_4EEA,2
1D_4EEE,2
1D_4EEF,2
1D_4EF0,2
1D_4EF2,2
1D_4EFA,2
1D_4EFD,2
1D_4F04,2
1D_4F06,2
1D_4F0B,2
1D_4F0E,2
1D_4F10,2
1D_4F12,2
1D_4F14,2
1D_4F15,2
1D_4F19,2
1D_4F1E,2
1D_4F22,2
1D_4F24,2
1D_4F2B,2
1D_4F30,2
1D_4F32,2
1D_4F33,2
1D_4F34,2
1D_4F3C,2
1D_4F3E,2
1D_4F3F,2
1D_4F43,2
1D_4F45,2
1D_4F49,2
1D_4F4A,2
1D_4F50,2
1D_4F51,2
1D_4F53,2
1D_4F59,2
1D_4F5D,2
1D_4F5E,2
1D_4F5F,2
1D_4F64,2
1D_4F66,2
1D_4F6A,2
1D_4F74,2
1D_4F79,2
1D_4F7D,2
1D_4F87,2
1D_4F8B,2
1D_4F8E,2
1D_4F93,2
1D_4F96,2
1D_4F98,2
1D_4F99,2
1D_4F9B,2
1D_4F9C,2
1D_4FA0,2
1D_4FA2,2
1D_4FA3,2
1D_4FA6,2
1D_4FAC,2
1D_4FAE,2
1D_4FB0,2
1D_4FB2,2
1D_4FB6,2
1D_4FB7,2
1D_4FBA,2
1D_4FBC,2
1D_4FBD,2
1D_4FBF,2
1D_4FC2,2
1D_4FC5,2
1D_4FCD,2
1D_4FCE,2
1D_4FCF,2
1D_4FD2,2
1D_4FD4,2
1D_4FD5,2
1D_4FDA,2
1D_4FDC,2
1D_4FDD,2
1D_4FDF,2
1D_4FE0,2
1D_4FE2,2
1D_4FE8,2
1D_4FED,2
1D_4FEF,2
1D_4FF5,2
1D_4FFA,2
1D_4FFD,2
1D_5000,2
1D_5002,2
1D_5003,2
1D_5004,2
1D_5005,2
1D_5008,2
1D_5009,2
1D_500A,2
1D_500E,2
1D_5010,2
1D_5012,2
1D_5016,2
1D_501B,2
1D_501F,2
1D_5020,2
1D_5027,2
1D_5028,2
1D_502D,2
1D_502E,2
1D_5032,2
1D_5035,2
1D_503A,2
1D_503D,2
1D_503E,2
1D_5041,2
1D_5042,2
1D_5049,2
1D_504D,2
1D_5052,2
1D_5053,2
1D_5054,2
1D_505A,2
1D_5068,2
1D_506F,2
1D_5071,2
1D_507C,2
1D_5085,2
1D_5087,2
1D_508B,2
1D_508C,2
1D_5094,2
1D_5099,2
1D_509A,2
1D_509E,2
1D_50A1,2
1D_50A3,2
1D_50A4,2
1D_50A6,2
1D_50A7,2
1D_50A8,2
1D_50B5,2
1D_50B8,2
1D_50BE,2
1D_50C1,2
1D_50C3,2
1D_50C6,2
1D_50C7,2
1D_50CC,2
1D_50D3,2
1D_50D6,2
1D_50D7,2
1D_50DA,2
1D_50DB,2
1D_50DE,2
1D_50DF,2
1D_50E0,2
1D_50E2,2
1D_50E5,2
1D_50E7,2
1D_50F2,2
1D_50F4,2
1D_50F8,2
1D_50FB,2
1D_50FC,2
1D_50FE,2
1D_5107,2
1D_5108,2
1D_5110,2
1D_5116,2
1D_511A,2
1D_511C,2
1D_5121,2
1D_5124,2
1D_5125,2
1D_512D,2
1D_5130,2
1D_5131,2
1D_5132,2
1D_5138,2
1D_513F,2
1D_5141,2
1D_5142,2
1D_5143,2
1D_5145,2
1D_5149,2
1D_514A,2
1D_514E,2
1D_514F,2
1D_5150,2
1D_5155,2
1D_5156,2
1D_515D,2
1D_5162,2
1D_5165,2
1D_516C,2
1D_516E,2
1D_5174,2
1D_5175,2
1D_5176,2
1D_517A,2
1D_517B,2
1D_517D,2
1D_5188,2
1D_518B,2
1D_518C,2
1D_518D,2
1D_518E,2
1D_5191,2
1D_5192,2
1D_5193,2
1D_519A,2
1D_519D,2
1D_519E,2
1D_51A0,2
1D_51A1,2
1D_51A3,2
1D_51A5,2
1D_51AA,2
1D_51AD,2
1D_51B0,2
1D_51B1,2
1D_51B4,2
1D_51B5,2
1D_51BD,2
1D_51C0,2
1D_51C2,2
1D_51C4,2
1D_51C7,2
1D_51CB,2
1D_51D0,2
1D_51D8,2
1D_51D9,2
1D_51DA,2
1D_51DE,2
1D_51DF,2
1D_51E3,2
1D_51EE,2
1D_51F0,2
1D_51F2,2
1D_51F6,2
1D_51FA,2
1D_51FC,2
1D_5200,2
1D_5203,2
1D_5206,2
1D_5208,2
1D_520E,2
1D_5210,2
1D_5212,2
1D_5215,2
1D_5218,2
1D_521A,2
1D_521F,2
1D_5224,2
1D_5228,2
1D_522A,2
1D_522D,2
1D_522F,2
1D_5230,2
1D_5234,2
1D_5236,2
1D_523A,2
1D_523B,2
1D_5240,2
1D_5245,2
1D_5248,2
1D_5249,2
1D_524B,2
1D_5251,2
1D_5257,2
1D_525A,2
1D_525B,2
1D_525C,2
1D_5261,2
1D_5265,2
1D_5266,2
1D_5269,2
1D_526C,2
1D_526D,2
1D_526E,2
1D_5270,2
1D_5271,2
1D_5272,2
1D_5274,2
1D_5277,2
1D_5279,2
1D_527B,2
1D_527C,2
1D_527D,2
1D_5280,2
1D_5283,2
1D_5287,2
1D_5288,2
1D_5289,2
1D_528B,2
1D_528F,2
1D_5292,2
1D_5293,2
1D_5294,2
1D_5298,2
1D_529B,2
1D_52A2,2
1D_52A4,2
1D_52A5,2
1D_52A6,2
1D_52A7,2
1D_52A8,2
1D_52AA,2
1D_52AF,2
1D_52B1,2
1D_52B5,2
1D_52B6,2
1D_52B7,2
1D_52C0,2
1D_52C2,2
1D_52C5,2
1D_52C8,2
1D_52D5,2
1D_52D6,2
1D_52D7,2
1D_52D8,2
1D_52DF,2
1D_52E1,2
1D_52E2,2
1D_52E3,2
1D_52E5,2
1D_52E7,2
1D_52E8,2
1D_52E9,2
1D_52EB,2
1D_52F2,2
1D_52F5,2
1D_52F6,2
1D_52F7,2
1D_52FF,2
1D_5303,2
1D_530A,2
1D_530C,2
1D_531B,2
1D_531C,2
1D_531D,2
1D_531F,2
1D_5320,2
1D_5321,2
1D_5322,2
1D_5325,2
1D_532B,2
1D_532C,2
1D_532E,2
1D_5331,2
1D_5336,2
1D_533A,2
1D_533E,2
1D_5345,2
1D_534A,2
1D_534B,2
1D_5352,2
1D_5355,2
1D_5358,2
1D_535F,2
1D_5362,2
1D_5363,2
1D_5369,2
1D_536A,2
1D_536C,2
1D_536E,2
1D_5372,2
1D_5374,2
1D_5378,2
1D_5379,2
1D_537F,2
1D_5383,2
1D_5387,2
1D_538B,2
1D_5392,2
1D_5396,2
1D_5397,2
1D_53A3,2
1D_53A4,2
1D_53A5,2
1D_53A6,2
1D_53A9,2
1D_53B1,2
1D_53B3,2
1D_53B7,2
1D_53BA,2
1D_53BD,2
1D_53C0,2
1D_53C3,2
1D_53C8,2
1D_53CA,2
1D_53CD,2
1D_53D2,2
1D_53D4,2
1D_53D6,2
1D_53DA,2
1D_53E0,2
1D_53E3,2
1D_53E5,2
1D_53E6,2
1D_53ED,2
1D_53EE,2
1D_53EF,2
1D_53F2,2
1D_53F4,2
1D_53F5,2
1D_53F6,2
1D_53F8,2
1D_53F9,2
1D_53FF,2
1D_5403,2
1D_5407,2
1D_5409,2
1D_540A,2
1D_540D,2
1D_540F,2
1D_5417,2
1D_5418,2
1D_5419,2
1D_541B,2
1D_5425,2
1D_5427,2
1D_542A,2
1D_542C,2
1D_542E,2
1D_5434,2
1D_5437,2
1D_543B,2
1D_543C,2
1D_543E,2
1D_5442,2
1D_5443,2
1D_5447,2
1D_5449,2
1D_544C,2
1D_544E,2
1D_544F,2
1D_5453,2
1D_5454,2
1D_5455,2
1D_5456,2
1D_5457,2
1D_5458,2
1D_545C,2
1D_545D,2
1D_5461,2
1D_5462,2
1D_5466,2
1D_5468,2
1D_546B,2
1D_546C,2
1D_5477,2
1D_5478,2
1D_547A,2
1D_547B,2
1D_5484,2
1D_5487,2
1D_548B,2
1D_548E,2
1D_548F,2
1D_5492,2
1D_5494,2
1D_549C,2
1D_54A0,0
1D_54A6,0
1D_54A8,0
1D_54AA,0
1D_54AC,0
1D_54AD,0
1D_54AE,0
1D_54AF,0
1D_54B2,0
1D_54B3,0
1D_54BB,0
1D_54BC,0
1D_54C8,0
1D_54CC,0
1D_54CE,0
1D_54D3,0
1D_54D4,0
1D_54D7,0
1D_54D8,0
1D_54E3,0
1D_54E5,0
1D_54E6,0
1D_54E9,0
1D_54ED,0
1D_54F0,0
1D_54F3,0
1D_54F9,0
1D_54FC,0
1D_54FD,0
1D_5501,0
1D_5505,0
1D_550A,0
1D_550B,0
1D_5512,0
1D_5514,0
1D_5517,0
1D_5518,0
1D_5519,0
1D_551E,0
1D_5526,0
1D_552A,0
1D_552D,0
1D_552E,0
1D_552F,0
1D_5534,0
1D_5538,0
1D_553F,0
1D_5540,0
1D_5541,0
1D_5542,0
1D_5545,0
1D_5546,0
1D_5547,0
1D_5549,0
1D_554A,0
1D_554F,0
1D_5551,0
1D_5558,0
1D_555F,0
1D_5561,0
1D_5562,0
1D_5564,0
1D_5566,0
1D_5568,0
1D_556A,0
1D_556B,0
1D_5570,0
1D_5571,0
1D_5572,0
1D_5573,0
1D_5575,0
1D_557A,0
1D_5582,0
1D_5583,0
1D_5585,0
1D_5586,0
1D_558B,0
1D_558C,0
1D_558D,0
1D_558F,2
1D_5590,2
1D_5592,2
1D_5597,2
1D_559C,2
1D_559E,2
1D_55A1,2
1D_55A5,2
1D_55A7,2
1D_55A9,2
1D_55AB,2
1D_55AC,2
1D_55AD,2
1D_55B2,2
1D_55BC,2
1D_55BD,2
1D_55C0,2
1D_55C1,2
1D_55C2,2
1D_55C7,2
1D_55CB,2
1D_55CD,2
1D_55D0,2
1D_55D2,2
1D_55D3,2
1D_55D4,2
1D_55DB,2
1D_55E5,2
1D_55EB,2
1D_55ED,2
1D_55F9,2
1D_55FA,2
1D_55FC,2
1D_55FF,2
1D_5600,2
1D_5608,2
1D_560A,2
1D_560C,2
1D_560F,2
1D_5612,2
1D_5613,2
1D_5614,2
1D_5619,2
1D_561A,2
1D_561B,2
1D_5621,2
1D_5629,2
1D_562B,2
1D_5631,2
1D_5635,2
1D_5639,2
1D_563B,2
1D_563C,2
1D_563E,2
1D_5642,2
1D_5644,2
1D_5646,2
1D_5648,2
1D_564D,0
1D_564E,0
1D_5650,0
1D_5658,0
1D_5659,0
1D_5660,0
1D_5661,0
1D_5666,0
1D_566C,0
1D_566D,0
1D_5671,0
1D_5672,0
1D_5677,0
1D_5681,2
1D_5683,2
1D_5685,2
1D_5686,2
1D_568F,2
1D_5698,2
1D_5699,2
1D_569E,2
1D_56A0,2
1D_56A7,2
1D_56A8,2
1D_56AE,2
1D_56B0,2
1D_56B4,2
1D_56B8,2
1D_56BA,2
1D_56C1,2
1D_56C3,2
1D_56C4,2
1D_56CB,2
1D_56D6,2
1D_56DD,2
1D_56E2,2
1D_56E4,2
1D_56E5,2
1D_56E6,2
1D_56E9,2
1D_56EC,2
1D_56F3,2
1D_56F6,2
1D_56F8,2
1D_56FD,2
1D_5703,2
1D_5704,2
1D_570B,0
1D_570D,0
1D_570F,0
1D_5714,0
1D_5716,0
1D_5717,0
1D_5718,0
1D_571A,0
1D_571B,0
1D_571F,0
1D_5722,0
1D_5724,0
1D_5727,0
1D_5729,0
1D_572A,0
1D_572B,0
1D_5730,0
1D_5732,0
1D_5733,0
1D_5734,0
1D_573C,0
1D_573F,0
1D_5742,0
1D_575A,0
1D_575B,0
1D_575C,0
1D_5760,0
1D_5766,0
1D_5774,0
1D_5776,0
1D_577C,0
1D_577F,0
1D_5780,0
1D_5786,0
1D_5791,0
1D_5793,0
1D_5798,0
1D_5799,0
1D_579D,0
1D_57A1,0
1D_57AB,0
1D_57AD,0
1D_57AF,0
1D_57B5,0
1D_57B7,0
1D_57BA,0
1D_57BF,0
1D_57C0,0
1D_57C5,0
1D_57C6,0
1D_57CE,0
1D_57D1,0
1D_57D6,0
1D_57DF,0
1D_57E0,0
1D_57E3,0
1D_57E5,0
1D_57F2,0
1D_57F3,0
1D_57F6,0
1D_57F8,0
1D_57FA,0
1D_57FF,0
1D_5808,0
1D_5809,0
1D_580E,0
1D_5814,0
1D_5821,0
1D_5825,0
1D_582B,0
1D_582C,0
1D_582D,0
1D_582E,0
1D_582F,0
1D_5830,0
1D_5832,0
1D_5834,0
ID_00346bxla86,2
ID_00419ould49,2
ID_00438nqjq82,0
ID_00594mtuq45,0
ID_00754hdcv32,2
ID_00762yfbn68,2
ID_00kgwwh0596,0
ID_01071qnzy33,2
ID_01501ddav14,0
ID_01557gxkm36,2
ID_01836kgnf13,2
ID_01874btit93,2
ID_01913bfjl96,2
ID_02099nyrj16,2
ID_02150swfq32,2
ID_02307ndop59,0
ID_02407dxeu86,2
ID_02498khqw43,2
ID_02509lues72,2
ID_02551xjtk27,2
ID_02563cfgu30,2
ID_02815quxz12,2
ID_02887alwq74,0
ID_03069juhv44,0
ID_03155yxbq11,2
ID_03222lfbq51,2
ID_03377zozi02,2
ID_03385ydio75,0
ID_03405eshw44,2
ID_03474ciqw92,2
ID_03547eghy92,0
ID_03645wrqs39,2
ID_03677ctae00,0
ID_03914lddm21,0
ID_03zujke0060,0
ID_04056hnwh66,2
ID_04108udca67,2
ID_04161ddrf55,2
ID_04322pmdg88,2
ID_04373fzok41,0
ID_04397igvz40,2
ID_04804lwnv76,0
ID_04846iiah12,0
ID_04915cuth86,2
ID_04972bkrm88,0
ID_05028kdfq35,2
ID_05348qmik42,2
ID_05379wtna51,0
ID_05428jeuz90,2
ID_05507jccs47,2
ID_05569yfjb90,2
ID_05605qnsx27,0
ID_05cptya2576,0
ID_05qrqji2919,1
ID_06095faxy22,2
ID_06291giyp65,0
ID_06477xuwr92,2
ID_06721zpfv68,2
ID_06753gdar78,2
ID_06851tsiv13,2
ID_07192yhej38,2
ID_07437dlqq80,2
ID_07479lley72,2
ID_07636mbej07,0
ID_07684mypg60,2
ID_07700wvkq51,0
ID_07868sjog72,2
ID_07977xaah56,2
ID_07cbmja2606,1
ID_08172dhgh19,0
ID_08175dzoy36,2
ID_08237xvhq51,2
ID_08644xlfd23,2
ID_08675arxl64,0
ID_08723wpma60,2
ID_08921vmde48,2
ID_08lwutj2558,1
ID_08ppffo3190,0
ID_09037zgat02,2
ID_09493oejy99,0
ID_09917rcud48,2
ID_09bjvwj0695,1
ID_0aaqoe33328,1
ID_0awhik42489,0
ID_0bi1ime2664,0
ID_0c2imsa1068,1
ID_0dbx6to2417,0
ID_0dciov70273,0
ID_0e4mkve1998,1
ID_0ft3ruc1087,1
ID_0gluty03141,1
ID_0gspi9u3051,1
ID_0hch1ub2959,0
ID_0jw2dvf0127,1
ID_0k1jtkt2398,1
ID_0ovr1za0668,1
ID_0p0cuvw1570,1
ID_0q6peui1731,1
ID_0r5algd1249,1
ID_0sibw7h0364,1
ID_0sl5mce3036,0
ID_0txma0e3189,1
ID_0w6jiia2306,0
ID_0wj0qeg2877,0
ID_0wmz0fj1075,0
ID_0zkh4jp3247,0
ID_10053ilkl84,2
ID_10336nice50,2
ID_10751ysae49,2
ID_10941eszc27,0
ID_10fnaab1619,0
ID_11122unpv03,0
ID_11400wvqm18,2
ID_11500arhf43,2
ID_11517lgml61,2
ID_11649wvja47,2
ID_11946jlzg70,0
ID_11947kqjx02,2
ID_11970rfah59,2
ID_11easww0727,1
ID_12257rjzz64,0
ID_12278xkfo79,2
ID_12403crzk93,0
ID_12531pjsv63,2
ID_12626iduy97,2
ID_12731gmkx04,2
ID_12741rgwh11,2
ID_12966iuyl36,0
ID_12rnwmn2539,0
ID_13194zcig02,2
ID_13265swbd72,0
ID_13286sami17,2
ID_13389twzs00,2
ID_13471stai24,0
ID_13523noip18,2
ID_13530jgiy28,0
ID_13542wubp14,0
ID_13648yasc48,0
ID_13745iaga25,2
ID_13832nolm71,2
ID_13966nyem15,0
ID_14059qqfc05,2
ID_14080zxqy36,2
ID_14179nfqt08,2
ID_14710thfd39,2
ID_14734ztlz40,2
ID_14857aybu47,2
ID_15098zlsm96,0
ID_15213imau66,0
ID_15445qrhn04,0
ID_15583isvq87,0
ID_15705uylw22,2
ID_15781lpdj70,0
ID_15856tgyj85,2
ID_15923qoxm28,0
ID_15989mtgr16,2
ID_15sejkp2254,1
ID_16120zyba36,2
ID_16249uzeh29,0
ID_16286bhof04,2
ID_16300iupt58,0
ID_16311vmqx20,2
ID_16333ebvo49,2
ID_16487yvhj96,0
ID_16639ksda04,0
ID_17290agyi89,0
ID_17308rlpr09,2
ID_17412qajv64,2
ID_17451dyye96,2
ID_17595kiin84,2
ID_17808fzra23,2
ID_17933qvfe00,2
ID_18464uoby84,0
ID_18768xzvs25,0
ID_18769ahsi16,2
ID_18802nlzg42,2
ID_18818ehyy84,2
ID_18961ardm31,0
ID_18drdws2820,1
ID_19025dnai48,2
ID_19155kgdp89,2
ID_19188smir69,2
ID_19230puxs10,2
ID_19673jolr62,0
ID_19836faiz19,2
ID_1afxnt90108,1
ID_1b4aeli1415,1
ID_1bu3kto0780,0
ID_1c1pgnf1800,0
ID_1cx1sfu1996,1
ID_1dsmhj71886,0
ID_1erfk3w0041,0
ID_1euk8zt2612,0
ID_1fg9qrr1051,1
ID_1fux5st0363,1
ID_1gdfrs90892,1
ID_1lwy9ey0002,1
ID_1mi8nxn0387,1
ID_1mxr0pe2908,1
ID_1ojuc9l1806,0
ID_1ooz1ty0932,1
ID_1qgesx52789,0
ID_1qqqwt43384,1
ID_1shrhe02318,0
ID_1tdh0qx2389,1
ID_1th2guq3163,1
ID_1ubm5xn3038,1
ID_1utcdf81538,1
ID_1v0zpxq2348,1
ID_1v8ywyh2222,0
ID_1vd7npa0155,1
ID_1w1uwpg2275,0
ID_1wqp5vq1787,0
ID_1x1utfx1783,0
ID_1x5wsxz2918,1
ID_1xqxs3s1104,1
ID_1xzzl2r1596,0
ID_1zwzb6q0119,0
ID_20205txxs88,0
ID_20233rapm48,0
ID_20320bmtc14,2
ID_20357lqnj14,0
ID_20374ssgy89,2
ID_20561uazi91,2
ID_20702yzsd49,2
ID_20738exso21,0
ID_20806fhwg20,2
ID_21194wixi40,0
ID_21801ymte77,0
ID_21vpcbz1845,0
ID_22677sxji91,2
ID_22912djby31,2
ID_22924jkic04,0
ID_22936yoap93,0
ID_22937tvcv43,2
ID_22983jzxn19,0
ID_22jgdzb2600,1
ID_23154ktpk66,2
ID_23375drql88,2
ID_23377uiei25,2
ID_23522qjqm04,2
ID_23539svjd53,0
ID_23602nemu34,2
ID_23604hudt00,2
ID_23751imja95,0
ID_23753chfx87,2
ID_23ulbbg2623,1
ID_24081uczz91,2
ID_24133dxsx96,0
ID_24258sucs38,2
ID_24283dclr43,0
ID_24298ibpg37,0
ID_24425emgk12,0
ID_24579irjh76,2
ID_24582plxi73,0
ID_24733uhtx41,2
ID_24751ofdv40,2
ID_24759dzkn56,2
ID_25091flwu77,2
ID_25111gijp21,0
ID_25124rrjq17,2
ID_25208wyuw53,2
ID_25502mgfn37,0
ID_25563yelw46,2
ID_25790edwz62,2
ID_25809heux01,0
ID_25lqrzo0833,1
ID_25rhtak1524,1
ID_26101drpj18,2
ID_26389srdk36,2
ID_26518kakt80,2
ID_26520ynaq44,2
ID_26632rdaz50,0
ID_26983cufb27,0
ID_27067rotf00,0
ID_27229tdks75,2
ID_27973qzbe30,0
ID_27984kdhi89,2
ID_28115qryb75,2
ID_28614vyqy82,2
ID_28856ptan49,2
ID_29229sfct13,2
ID_29257sazo29,2
ID_29258guex64,2
ID_29317leno39,0
ID_29875ksdo92,0
ID_29955zkll75,0
ID_2aaoew00132,1
ID_2adb5xy2221,0
ID_2aia2xk1198,0
ID_2b1txhk0360,0
ID_2bscwu03145,0
ID_2cgy6ph1625,1
ID_2di2qkx1609,0
ID_2f1qxzf2637,1
ID_2feobe12605,1
ID_2jztth90869,1
ID_2orqut90357,1
ID_2p4wqmg2703,1
ID_2ppkjl30687,1
ID_2tbmuo30006,0
ID_2usi9aa0079,1
ID_2vic6kz3062,0
